Division,District,Upazila,Union,Union_Geo,Surge Height (m),Wind Speed (km/hr),Thrust Force,Polder Damage Condition,Structure Damage Condition,House Damage in Million BDT,Hazard (%),Vulnerability (%),Risk (%),Total Number of Affected House,Total Number of Affected People,Percentage of Affected People
Barisal,Barguna,Amtali,Amtali,10040913,0.0,99,0.0,Polders are likely to remain safe,No damage,0.0,48.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barguna,Amtali,Arpangashia,10040915,0.0,102,2.6440653170508037,Polders are likely to remain safe,Kacha houses will likely to be damaged,6898.0,52.0,24.0,24.0,1245.0,4980.0,8.0
Barisal,Barguna,Amtali,Atharagashia,10040923,0.0,88,0.0,Polders are likely to remain safe,No damage,0.0,40.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barguna,Amtali,Barabagi,10040939,0.0,114,0.0,Polders are likely to remain safe,Kacha houses will likely to be damaged,8252.0,58.0,24.0,26.0,1516.0,6062.0,8.0
Barisal,Barguna,Amtali,Chhota Bagi,10040943,0.0,112,4.034148012549792,Polders are likely to remain safe,Kacha houses will likely to be damaged,5662.0,60.0,24.0,27.0,1032.0,4130.0,8.0
Barisal,Barguna,Amtali,Chowra,10040947,0.0,95,0.0,Polders are likely to remain safe,No damage,0.0,45.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barguna,Amtali,Gulisakhali,10040963,0.0,93,0.0,Polders are likely to remain safe,No damage,0.0,43.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barguna,Amtali,Haldia,10040971,0.0,97,0.0,Polders are likely to remain safe,No damage,0.0,46.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barguna,Amtali,Karaibaria,10040979,0.0,108,0.0,Polders are likely to remain safe,Kacha houses will likely to be damaged,5968.0,54.0,24.0,25.0,1091.0,4363.0,8.0
Barisal,Barguna,Amtali,Kukua,10040987,0.0,92,0.0,Polders are likely to remain safe,No damage,0.0,42.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barguna,Amtali,Nishanbaria,10040991,1.5,120,8.029416129487107,Polders are likely to be damaged,"Kacha, Semi-paka and Paka houses will likely to be damaged",13222.0,69.0,52.0,68.0,1138.0,4550.0,9.0
Barisal,Barguna,Amtali,Pancha Koralia,10040994,0.0,106,0.985969248048565,Polders are likely to remain safe,Kacha houses will likely to be damaged,5090.0,53.0,23.0,23.0,954.0,3814.0,8.0
Barisal,Barguna,Amtali,Sarikkhali,10040995,0.0,105,0.0,Polders are likely to remain safe,Kacha houses will likely to be damaged,3536.0,52.0,25.0,24.0,638.0,2550.0,8.0
Barisal,Barguna,Amtali,Sonakata,10040996,1.0,120,14.745720792101613,Polders are likely to be damaged,"Kacha, Semi-paka and Paka houses will likely to be damaged",12029.0,74.0,52.0,73.0,1030.0,4122.0,9.0
Barisal,Barguna,Amtali,Paurashava,10040999,0.0,98,0.0,Polders are likely to remain safe,No damage,0.0,47.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barguna,Bamna,Bamna,10041923,0.0,96,15.842166583820731,Polders are likely to remain safe,No damage,0.0,58.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barguna,Bamna,Bukabunia,10041947,0.0,99,0.0,Polders are likely to remain safe,No damage,0.0,48.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barguna,Bamna,Dauatala,10041971,0.0,105,16.62246723583539,Polders are likely to remain safe,Kacha houses will likely to be damaged,9888.0,65.0,22.0,27.0,1859.0,7436.0,9.0
Barisal,Barguna,Bamna,Ramna,10041995,0.0,101,12.550295072749499,Polders are likely to remain safe,Kacha houses will likely to be damaged,7932.0,59.0,24.0,26.0,1451.0,5804.0,8.0
Barisal,Barguna,Barguna Sadar,Ayla Patakata,10042817,0.5,96,12.532805026961453,Polders are likely to remain safe,"Kacha, Semi-paka and Paka houses will likely to be damaged",20487.0,56.0,54.0,56.0,1664.0,6654.0,8.0
Barisal,Barguna,Barguna Sadar,Badarkhali,10042819,0.0,104,8.00466183997461,Polders are likely to remain safe,Kacha houses will likely to be damaged,12310.0,57.0,24.0,26.0,2253.0,9013.0,9.0
Barisal,Barguna,Barguna Sadar,Barguna,10042828,0.0,106,0.0,Polders are likely to remain safe,Kacha houses will likely to be damaged,8902.0,52.0,23.0,23.0,1668.0,6673.0,8.0
