Division,District,Upazila,Union,Union_Geo,Surge Height (m),Wind Speed (km/hr),Thrust Force,Polder Damage Condition,Structure Damage Condition,House Damage in Million BDT,Hazard (%),Vulnerability (%),Risk (%),Total Number of Affected House,Total Number of Affected People,Percentage of Affected People
Barisal,Barguna,Betagi,Bibichini,10044723,0.0,32,2.744611026155927,No polder in the area,No damage,0.0,20.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barguna,Betagi,Bura Mazumdar,10044735,0.0,33,0.3234653268504265,Polders are likely to remain safe,No damage,0.0,17.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barguna,Betagi,Hosnabad,10044747,0.0,33,0.0,Polders are likely to remain safe,No damage,0.0,16.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barguna,Betagi,Kazirabad,10044759,0.0,33,0.0,Polders are likely to remain safe,No damage,0.0,17.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barguna,Betagi,Mokamia,10044771,0.0,32,0.14780351187324853,Polders are likely to remain safe,No damage,0.0,16.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barguna,Betagi,Sarishamuri,10044783,0.0,33,0.27302445511341134,Polders are likely to remain safe,No damage,0.0,17.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barguna,Betagi,Paurashava,10044799,0.0,32,0.07056653032348732,Polders are likely to remain safe,No damage,0.0,16.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barguna,Patharghata,Char Duanti,10048511,0.0,32,0.6889723472056453,Polders are likely to remain safe,No damage,0.0,16.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barguna,Patharghata,Kakchira,10048523,0.0,33,0.3626195280152233,Polders are likely to remain safe,No damage,0.0,17.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barguna,Patharghata,Kalmegha,10048535,0.0,33,0.0,Polders are likely to remain safe,No damage,0.0,16.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barguna,Patharghata,Kanthaltali,10048547,0.0,32,0.02274674075778338,Polders are likely to remain safe,No damage,0.0,15.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barguna,Patharghata,Nachna Para,10048559,0.0,32,0.0,Polders are likely to remain safe,No damage,0.0,15.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barguna,Patharghata,Patharghata,10048571,0.2,33,2.2290532506251313,Polders are likely to remain safe,Kacha houses will likely to be damaged,27812.0,20.0,48.0,18.0,403.0,1612.0,1.0
Barisal,Barguna,Patharghata,Raihanpur,10048583,0.0,32,0.7577466282123455,Polders are likely to remain safe,No damage,0.0,16.0,0.0,0.0,0.0,0.0,0.0
