Division,District,Upazila,Union,Union_Geo,Surge Height (m),Wind Speed (km/hr),Thrust Force,Polder Damage Condition,Structure Damage Condition,House Damage in Million BDT,Hazard (%),Vulnerability (%),Risk (%),Total Number of Affected House,Total Number of Affected People,Percentage of Affected People
Barisal,Barguna,Betagi,Bibichini,10044723,0.0,72,1.9176255074227981,No polder in the area,No damage,0.0,72.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barguna,Betagi,Bura Mazumdar,10044735,0.0,68,1.0693147001309904,Polders are likely to remain safe,No damage,0.0,66.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barguna,Betagi,Hosnabad,10044747,0.0,70,0.0,Polders are likely to remain safe,No damage,0.0,66.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barguna,Betagi,Kazirabad,10044759,0.0,68,0.0,Polders are likely to remain safe,No damage,0.0,63.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barguna,Betagi,Mokamia,10044771,0.0,69,1.135747404347912,Polders are likely to remain safe,No damage,0.0,67.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barguna,Betagi,Sarishamuri,10044783,0.0,66,2.995545741500318,Polders are likely to remain safe,No damage,0.0,67.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barguna,Betagi,Paurashava,10044799,0.0,70,0.7658470197574782,Polders are likely to remain safe,No damage,0.0,67.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barguna,Patharghata,Char Duanti,10048511,0.0,59,4.142097506822968,Polders are likely to remain safe,No damage,0.0,60.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barguna,Patharghata,Kakchira,10048523,0.0,64,2.979529464599478,Polders are likely to remain safe,No damage,0.0,64.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barguna,Patharghata,Kalmegha,10048535,0.0,61,0.0,Polders are likely to remain safe,No damage,0.0,56.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barguna,Patharghata,Kanthaltali,10048547,0.0,60,0.549017897906987,Polders are likely to remain safe,No damage,0.0,56.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barguna,Patharghata,Nachna Para,10048559,0.0,61,0.0,Polders are likely to remain safe,No damage,0.0,56.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barguna,Patharghata,Patharghata,10048571,0.2,59,3.2444833169458813,Polders are likely to be damaged,Kacha houses will likely to be damaged,27812.0,59.0,61.0,47.0,767.0,3069.0,3.0
Barisal,Barguna,Patharghata,Raihanpur,10048583,0.0,63,4.523900423723003,Polders are likely to remain safe,No damage,0.0,65.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barguna,Patharghata,Paurashava,10048599,0.0,59,0.0,Polders are likely to remain safe,No damage,0.0,54.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Agailjhara,Bagdha,10060213,0.0,64,0.0,No polder in the area,No damage,0.0,59.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Agailjhara,Bakal,10060215,0.0,64,0.0,No polder in the area,No damage,0.0,60.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Agailjhara,Gaila,10060247,0.0,66,0.0,No polder in the area,No damage,0.0,62.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Agailjhara,Rajiher,10060279,0.0,64,0.0,No polder in the area,No damage,0.0,60.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Agailjhara,Ratnapur,10060287,0.0,67,0.0,No polder in the area,No damage,0.0,63.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Babuganj,Agarpur,10060313,0.0,72,5.8111237468513,No polder in the area,No damage,0.0,78.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Babuganj,Chandpasha,10060327,0.0,76,1.4408297119457825,No polder in the area,No damage,0.0,75.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Babuganj,Dehergati,10060340,0.0,72,2.637367066989499,No polder in the area,No damage,0.0,73.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Babuganj,Kedarpur,10060354,0.0,73,2.8923190514253543,No polder in the area,No damage,0.0,75.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Babuganj,Madhab Pasha,10060367,0.0,73,0.0,No polder in the area,No damage,0.0,70.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Babuganj,Rahmatpur,10060381,0.0,74,2.4590018843472623,No polder in the area,No damage,0.0,75.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Bakerganj,Bhar Pasha,10060712,0.0,77,0.0,No polder in the area,No damage,0.0,74.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Bakerganj,Charadi,10060713,0.0,80,0.0,No polder in the area,No damage,0.0,77.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Bakerganj,Char Amaddi,10060720,0.0,80,0.0,No polder in the area,No damage,0.0,77.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Bakerganj,Darial,10060727,0.0,82,2.6116710414264226,No polder in the area,No damage,0.0,83.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Bakerganj,Dudhal,10060733,0.0,81,6.37898140529983,No polder in the area,No damage,0.0,89.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Bakerganj,Durga Pasha,10060740,0.0,82,5.120914178598279,No polder in the area,No damage,0.0,88.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Bakerganj,Faridpur,10060747,0.0,82,4.130628510373923,No polder in the area,No damage,0.0,86.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Bakerganj,Garuria,10060754,0.0,79,0.0,No polder in the area,No damage,0.0,76.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Bakerganj,Kabai,10060761,0.0,81,7.546672550167344,No polder in the area,No damage,0.0,90.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Bakerganj,Kalaskati,10060767,0.0,79,1.6257883477678594,No polder in the area,No damage,0.0,79.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Bakerganj,Nalua,10060774,0.0,80,7.350615955580737,No polder in the area,No damage,0.0,90.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Bakerganj,Niamati,10060781,0.0,74,0.41983904269555605,No polder in the area,No damage,0.0,71.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Bakerganj,Padri Shibpur,10060788,0.0,75,0.0,No polder in the area,No damage,0.0,72.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Bakerganj,Rangasree,10060794,0.0,77,0.0,No polder in the area,No damage,0.0,73.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Bakerganj,Paurashava,10060799,0.0,77,0.0,No polder in the area,No damage,0.0,74.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Banari Para,Banari Para,10061010,0.0,68,2.2852007564359815,No polder in the area,No damage,0.0,68.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Banari Para,Baisari Para,10061021,0.0,67,0.24601010865644984,No polder in the area,No damage,0.0,63.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Banari Para,Bisarkandi,10061031,0.0,64,0.0,No polder in the area,No damage,0.0,59.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Banari Para,Chakhar,10061042,0.0,69,4.188192655037643,No polder in the area,No damage,0.0,72.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Banari Para,Iluhar,10061052,0.0,66,0.7931014511462342,No polder in the area,No damage,0.0,63.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Banari Para,Salia Bakpur,10061063,0.0,69,0.0,No polder in the area,No damage,0.0,65.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Banari Para,Saidkati,10061073,0.0,67,4.533136073593519,No polder in the area,No damage,0.0,70.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Banari Para,Udaykati,10061084,0.0,66,0.0,No polder in the area,No damage,0.0,61.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Banari Para,Paurashava,10061099,0.0,67,0.0,No polder in the area,No damage,0.0,63.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Gaurnadi,Barthi,10063223,0.0,65,0.0,No polder in the area,No damage,0.0,61.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Gaurnadi,Batajore,10063231,0.0,70,0.0,No polder in the area,No damage,0.0,65.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Gaurnadi,Chandshi,10063238,0.0,66,0.0,No polder in the area,No damage,0.0,61.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Gaurnadi,Khanjapur,10063255,0.0,65,0.0,No polder in the area,No damage,0.0,60.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Gaurnadi,Mahilara,10063263,0.0,68,0.0,No polder in the area,No damage,0.0,64.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Gaurnadi,Nalchira,10063271,0.0,69,0.0,No polder in the area,No damage,0.0,65.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Gaurnadi,Sarikal,10063294,0.0,71,1.5428782523354998,No polder in the area,No damage,0.0,70.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Gaurnadi,Paurashava,10063299,0.0,67,0.0,No polder in the area,No damage,0.0,63.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Hizla,Bara Jalia,10063613,0.4,78,5.324032376942789,No polder in the area,"Kacha, Semi-paka and Paka houses will likely to be damaged",33769.0,84.0,76.0,83.0,676.0,2704.0,2.0
Barisal,Barisal,Hizla,Dhulkhola,10063627,0.0,80,3.819556668430251,No polder in the area,No damage,0.0,83.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Hizla,Guabaria,10063654,0.0,76,5.1614586030449505,No polder in the area,No damage,0.0,81.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Hizla,Harinathpur,10063667,0.0,75,7.637648871996473,No polder in the area,No damage,0.0,85.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Hizla,Hizla Gaurabdi,10063681,0.0,81,2.109974403860212,No polder in the area,No damage,0.0,82.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Hizla,Memania,10063694,0.4,77,3.612571477666266,No polder in the area,"Kacha, Semi-paka and Paka houses will likely to be damaged",19633.0,81.0,67.0,70.0,488.0,1951.0,2.0
Barisal,Barisal,Barisal Sadar (Kotwali),Ward No-01,10065101,0.0,76,0.0,No polder in the area,No damage,0.0,72.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Barisal Sadar (Kotwali),Ward No-02,10065102,0.0,76,0.0,No polder in the area,No damage,0.0,73.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Barisal Sadar (Kotwali),Ward No-03,10065103,0.0,76,0.0,No polder in the area,No damage,0.0,73.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Barisal Sadar (Kotwali),Ward No-04,10065104,0.0,76,0.0,No polder in the area,No damage,0.0,73.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Barisal Sadar (Kotwali),Ward No-05,10065105,0.0,77,0.0,No polder in the area,No damage,0.0,73.0,0.0,0.0,0.0,0.0,0.0
Barisal,Barisal,Barisal Sadar (Kotwali),Ward No-06,10065106,0.0,76,0.0,No polder in the area,No damage,0.0,73.0,0.0,0.0,0.0,0.0,0.0
